id,query,label,complexity,recommended_llm,needs_followup,distractor_label,biomarkers,is_high_risk,has_biomarker
1231,Compare the effects of zinc gluconate and folic acid on calcium absorption.,comparison,5,TinyLlama,False,,"['calcium', 'zinc']",False,True
18,Is palm oil or coconut oil better for vitamin A absorption?,comparison,2,TinyLlama,True,,['vitamin a'],False,True
697,How does protein quality compare between boiled and roasted melon seeds?,comparison,3,TinyLlama,True,,['protein'],False,True
1690,How can clinical dietitians use phytate composition data in patient care?,general,3,TinyLlama,False,,['phytate'],False,True
3336,How should a patient with type 2 diabetes adjust their meal plan to improve vitamin D absorption?,therapy,1,TinyLlama,False,,['vitamin d'],False,True
2063,Propose a therapy combining dietary and supplement interventions for kidney stones.,therapy,3,Mistral,False,,[],False,False
1645,How can clinical dietitians use phytate composition data in patient care?,general,3,TinyLlama,True,,['phytate'],False,True
2601,What is the best way to enhance calcium absorption for adolescents?,recommendation,3,Mistral,False,,['calcium'],False,True
2955,Propose a therapy combining dietary and supplement interventions for type 2 diabetes.,therapy,3,TinyLlama,False,comparison,[],False,False
242,Diet plan for MSUD with valine 400 µmol/L,therapy,5,Mistral,False,,[],True,False
3190,Suggest foods from the Food Composition Table rich in vitamin B12 for athletes.,recommendation,2,TinyLlama,False,,[],False,False
235,What should I eat if I have Sjögren's syndrome with dry mouth?,therapy,5,Mistral,False,,[],True,False
1043,How does protein quality compare between cowpea and bambara nut using PDCAAS?,comparison,3,TinyLlama,True,,['protein'],False,True
1554,Design a dietary intervention for improving vitamin D status in type 2 diabetes.,therapy,1,TinyLlama,True,,['vitamin d'],False,True
220,Nutrition plan for sarcopenia in elderly with SPPB score 6/12,therapy,5,Mistral,False,,[],True,False
1636,What is the role of phytates in human biochemistry?,general,3,TinyLlama,False,,['phytate'],False,True
3093,Examine low-phytate vs vegan for iron bioavailability in patients with anemia.,comparison,4,Mistral,True,,"['iron', 'phytate']",False,True
1982,Suggest foods from the Food Composition Table rich in vitamin B12 for adolescents.,recommendation,5,TinyLlama,True,,[],False,False
1065,What daily folate intake is recommended for pregnant women?,recommendation,3,Mistral,True,,[],False,False
3532,Propose a therapy combining dietary and supplement interventions for type 2 diabetes.,therapy,1,TinyLlama,True,general,[],False,False
2870,How can clinical dietitians use phytate composition data in patient care?,general,5,TinyLlama,True,,['phytate'],False,True
3005,Assess the phytate concentrations in lentils and maize flour based on the Food Composition Table.,comparison,2,Mistral,True,,['phytate'],False,True
3264,Propose a therapy combining dietary and supplement interventions for type 2 diabetes.,therapy,2,TinyLlama,False,,[],False,False
3073,How do the biochemical impacts of fiber differ from magnesium in pediatric diets?,comparison,1,Mistral,False,,"['fiber', 'magnesium']",False,True
714,"For blood sugar control,  is roasted yam better than boiled cocoyam?",comparison,3,TinyLlama,True,,[],False,False
1028,Can you explain how the gut microbiome produces butyrate?,general,5,Mistral,False,,[],False,False
1834,"In your view, which option possesses elevated protein digestibility: brown rice or yam flour?",comparison,2,TinyLlama,True,,['protein'],False,True
3526,Design a dietary intervention for improving vitamin D status in celiac disease.,therapy,1,TinyLlama,True,general,['vitamin d'],False,True
1860,"Out of these, option possesses elevated protein digestibility: brown rice or oats?",comparison,3,Mistral,False,,['protein'],False,True
1278,How do the biochemical impacts of phytate differ from calcium in pediatric diets?,comparison,4,Mistral,False,,"['calcium', 'phytate']",False,True
3275,Propose a therapy combining dietary and supplement interventions for osteoporosis.,therapy,4,TinyLlama,True,,[],True,False
2880,Describe the biochemical mechanisms of vitamin D absorption.,general,4,TinyLlama,False,,['vitamin d'],False,True
90,Is palm oil or coconut oil better for vitamin K1 absorption?,comparison,3,TinyLlama,True,,['vitamin k'],False,True
3431,How can clinical dietitians use phytate composition data in patient care?,general,3,TinyLlama,False,,['phytate'],False,True
2104,Create a therapeutic nutritional plan for celiac disease based on the Food Composition Table.,therapy,3,TinyLlama,False,,[],False,False
208,What's the recommended daily chromium intake for someone with prediabetes?,recommendation,4,Mistral,True,,[],False,False
1562,Design a dietary intervention for improving zinc status in osteoporosis.,therapy,2,TinyLlama,False,,['zinc'],False,True
1191,What is the best diet for managing anxiety symptoms?,therapy,4,Mistral,True,recommendation,[],True,False
3039,Contrast the effects of ferrous sulfate and potassium chloride on calcium absorption.,comparison,4,TinyLlama,False,,"['calcium', 'potassium']",False,True
2066,Outline a clinical nutrition plan for managing iron-deficiency anemia with low-phytate foods.,therapy,2,TinyLlama,True,,"['iron', 'phytate']",False,True
2961,How should a patient with kidney stones adjust their diet to improve vitamin D absorption?,therapy,1,Mistral,True,recommendation,['vitamin d'],False,True
2572,Recommend a supplementation strategy for improving vitamin B12 status in malnutrition.,recommendation,3,Mistral,True,,[],False,False
2206,How can clinical dietitians use phytate composition data in patient care?,general,4,Mistral,True,,['phytate'],False,True
380,What to eat with type 2 diabetes and SGLT2 inhibitor treatment?,therapy,5,Mistral,False,,[],True,False
3115,Examine the phytate amounts in millet porridge and sorghum based on the Food Composition Table.,comparison,5,TinyLlama,True,,['phytate'],False,True
3194,Advise dietary changes for reducing phytate intake in elderly patients.,recommendation,3,Mistral,False,,['phytate'],False,True
1350,Suggest foods from the Food Composition Table rich in magnesium for athletes.,recommendation,5,Mistral,True,,['magnesium'],False,True
1890,Assess high-fiber vs vegan for iron bioavailability in patients with anemia.,comparison,3,TinyLlama,False,,"['fiber', 'iron']",False,True
3460,Describe the biochemical mechanisms of magnesium absorption.,general,2,TinyLlama,True,,['magnesium'],False,True
53,Which has lower oxalate: raw amaranth or cooked jute leaves?,comparison,3,TinyLlama,True,,[],False,False
177,How much protein should a child with protein-energy malnutrition consume daily?,recommendation,5,Mistral,True,,['protein'],False,True
183,How much vitamin E should someone with ataxia consume daily?,recommendation,5,Mistral,True,,[],False,False
157,How much selenium should someone with thyroid issues consume daily?,recommendation,4,Mistral,True,,[],False,False
117,What's the ideal protein intake for a 55kg South African cyclist?,recommendation,4,Mistral,True,,['protein'],False,True
3574,How does iron affect metabolic pathways in the human body?,general,2,TinyLlama,False,recommendation,['iron'],False,True
320,What is the biochemical basis of beriberi?,general,4,Mistral,False,,[],False,False
1549,How should a patient with kidney stones adjust their diet to improve calcium absorption?,therapy,5,Mistral,False,,['calcium'],True,True
498,Why is bilirubin elevated in tyrosinemia?,general,4,Mistral,False,,['bilirubin'],False,True
914,Dietary management recommendations for celiac disease with persistent symptoms despite gluten-free diet,therapy,5,Mistral,False,,[],True,False
987,Nutrition therapy recommendations for MSUD with leucine level of 700 µmol/L,therapy,5,Mistral,False,,[],True,False
3215,Suggest plant-based alternatives high in zinc for iron-deficiency anemia.,recommendation,1,Mistral,False,,"['iron', 'zinc']",False,True
1142,How does the antioxidant level in blueberries compare to strawberries?,comparison,3,Mistral,True,therapy,[],False,False
89,Compare calcium absorption from traditional vs fortified plant milks,comparison,4,Mistral,True,,['calcium'],False,True
526,Compare the omega-3 content in salmon and tuna,comparison,3,Mistral,True,therapy,[],False,False
3429,How does zinc affect metabolic pathways in the human body?,general,2,Mistral,False,,['zinc'],False,True
243,How much vitamin K should someone with cholestasis consume daily?,recommendation,5,Mistral,True,,['vitamin k'],False,True
2311,Create a therapeutic meal plan for type 2 diabetes based on the Food Composition Table.,therapy,4,TinyLlama,True,comparison,[],True,False
3004,Evaluate the phytate amounts in cassava flour and oats based on the Food Composition Table.,comparison,5,TinyLlama,False,,['phytate'],False,True
581,What foods should I avoid if I have kidney stones?,therapy,4,Mistral,True,recommendation,[],True,False
2953,Recommend dietary changes for reducing phytate intake in children under 5.,recommendation,4,TinyLlama,False,comparison,['phytate'],False,True
59,Is palm wine or fermented cassava better for gut health?,comparison,4,Mistral,True,,[],False,False
590,How much protein is in a cup of lentils?,general,2,TinyLlama,False,recommendation,['protein'],False,True
2991,How do the biochemical impacts of fiber differ from protein in pediatric diets?,comparison,5,TinyLlama,False,recommendation,"['fiber', 'protein']",False,True
499,How much vitamin D should a child with rickets consume daily?,recommendation,5,Mistral,True,,['vitamin d'],False,True
410,How much magnesium is in a handful of almonds?,general,2,TinyLlama,False,recommendation,['magnesium'],False,True
1184,What is the best diet for managing arthritis symptoms?,therapy,4,Mistral,True,recommendation,[],True,False
2582,Suggest foods from the Food Composition Table rich in vitamin B12 for adolescents.,recommendation,5,TinyLlama,True,,[],False,False
2072,Create a therapeutic meal plan for kidney stones based on the Food Composition Table.,therapy,3,Mistral,False,,[],False,False
472,How much lactate elevation indicates mitochondrial disorder?,recommendation,5,Mistral,True,,[],False,False
3322,Create a therapeutic nutritional plan for osteoporosis based on the Food Composition Table.,therapy,3,Mistral,False,,[],False,False
1176,How does the protein content in tofu compare to chicken?,comparison,3,Mistral,True,therapy,['protein'],False,True
1895,How do the biochemical impacts of zinc differ from vitamin C in pediatric diets?,comparison,4,Mistral,False,,"['vitamin c', 'zinc']",False,True
174,How much vitamin K should someone with vitamin K deficiency bleeding consume daily?,recommendation,5,Mistral,True,,['vitamin k'],False,True
1754,How should a patient with celiac disease adjust their diet to improve calcium absorption?,therapy,5,Mistral,True,comparison,['calcium'],True,True
3359,Create a therapeutic nutritional plan for type 2 diabetes based on the Food Composition Table.,therapy,5,TinyLlama,True,,[],True,False
204,Nutrition therapy for autoimmune disorder (Grave's disease) with TSH 0.1,therapy,5,Mistral,False,,[],True,False
351,Diet therapy for autoimmune hepatitis with bilirubin 2.5 mg/dL,therapy,5,Mistral,False,,['bilirubin'],True,True
276,What should I eat with cystic fibrosis and pancreatic enzyme replacement therapy?,therapy,5,Mistral,False,,[],True,False
2079,Design a dietary intervention for improving calcium status in iron-deficiency anemia.,therapy,5,TinyLlama,False,,"['calcium', 'iron']",True,True
201,Nutrition therapy for hypertension with creatinine 1.2 mg/dL,therapy,5,Mistral,False,,['creatinine'],True,True
2734,Propose a therapy combining dietary and supplement interventions for kidney stones.,therapy,5,TinyLlama,True,,[],True,False
1483,How should a patient with kidney stones adjust their diet to improve magnesium absorption?,therapy,4,Mistral,True,,['magnesium'],True,True
2750,Outline a clinical nutrition plan for managing iron-deficiency anemia with low-phytate foods.,therapy,4,TinyLlama,True,,"['iron', 'phytate']",True,True
215,Nutrition therapy for MSUD with leucine 800 µmol/L,therapy,5,Mistral,False,,[],True,False
958,Nutrition plan recommendations for NAFLD with metabolic syndrome,therapy,5,Mistral,False,,[],True,False
3252,Create a therapeutic nutritional plan for celiac disease based on the Food Composition Table.,therapy,4,Mistral,True,,[],True,False
375,Diet therapy for ulcerative colitis with pouchitis,therapy,5,Mistral,False,,[],True,False
319,Diet management for Crohn's disease with stricturing phenotype,therapy,5,Mistral,False,,[],True,False
341,Diet management for heart failure with hyponatremia (Na+ 128 mmol/L),therapy,5,Mistral,False,,[],True,False
2771,Outline a clinical nutrition plan for managing kidney stones with low-phytate foods.,therapy,5,TinyLlama,False,,['phytate'],True,True
939,Nutrition therapy recommendations for MSUD with isoleucine level of 300 µmol/L,therapy,5,Mistral,False,,[],True,False
283,What should I eat if I have CKD stage 3 with urea 55 mg/dL?,therapy,5,Mistral,False,,['urea'],True,True
1776,Propose a therapy combining dietary and supplement interventions for kidney stones.,therapy,5,TinyLlama,False,comparison,[],True,False
1711,Create a therapeutic diet for type 2 diabetes based on the Food Composition Table.,therapy,4,TinyLlama,True,comparison,[],True,False
411,What is the best diet for autoimmune diseases?,therapy,4,Mistral,True,recommendation,[],True,False
350,Nutrition plan for CKD stage 3 with potassium 5.8 mg/dL,therapy,5,Mistral,False,,['potassium'],True,True
241,What should I eat if I have chylomicron retention disease with vitamin E 3 µg/mL?,therapy,5,Mistral,False,,[],True,False
2975,Design a dietary intervention for improving zinc status in type 2 diabetes.,therapy,4,Mistral,False,recommendation,['zinc'],True,True
2167,Design a dietary intervention for improving vitamin D status in type 2 diabetes.,therapy,5,Mistral,False,,['vitamin d'],True,True
286,Dietary management for rheumatoid arthritis with CRP 15 mg/L,therapy,5,Mistral,False,,[],True,False
1526,Create a therapeutic diet for celiac disease based on the Food Composition Table.,therapy,5,Mistral,False,,[],True,False
926,Nutrition plan recommendations for NAFLD with NASH confirmed by biopsy,therapy,5,Mistral,False,,[],True,False
529,Is it safe to follow a keto diet with kidney disease?,therapy,4,Mistral,True,general,[],True,False
221,Diet therapy for hypertension and high cholesterol with LDL 160 mg/dL,therapy,5,Mistral,False,,['cholesterol'],True,True
2700,Propose a therapy combining dietary and supplement interventions for celiac disease.,therapy,4,TinyLlama,False,,[],True,False
2164,Design a dietary intervention for improving magnesium status in type 2 diabetes.,therapy,5,TinyLlama,False,,['magnesium'],True,True
1534,Propose a therapy combining dietary and supplement interventions for kidney stones.,therapy,5,TinyLlama,True,,[],True,False
319,Diet management for Crohn's disease with stricturing phenotype,therapy,5,Mistral,False,,[],True,False
461,What should I eat if I have phenylketonuria with phenylalanine 600 µmol/L?,therapy,5,Mistral,False,,[],True,False
2079,Design a dietary intervention for improving calcium status in iron-deficiency anemia.,therapy,5,TinyLlama,False,,"['calcium', 'iron']",True,True
2147,Design a dietary intervention for improving magnesium status in iron-deficiency anemia.,therapy,4,TinyLlama,False,,"['iron', 'magnesium']",True,True
1454,Outline a clinical nutrition plan for managing type 2 diabetes with low-phytate foods.,therapy,5,TinyLlama,False,,['phytate'],True,True
955,Nutrition therapy recommendations for MSUD with leucine level of 700 µmol/L,therapy,5,Mistral,False,,[],True,False
3323,How should a patient with osteoporosis adjust their nutritional plan to improve magnesium absorption?,therapy,4,TinyLlama,False,,['magnesium'],True,True
254,Nutrition plan for CKD stage 4 with phosphorus 5.2 mg/dL,therapy,5,Mistral,False,,['phosphorus'],True,True
370,Diet plan for PKU with tyrosine 30 µmol/L,therapy,5,Mistral,False,,[],True,False
2080,Outline a clinical nutrition plan for managing celiac disease with low-phytate foods.,therapy,5,TinyLlama,False,,['phytate'],True,True
418,What is the best diet for managing menopause symptoms?,therapy,4,Mistral,True,recommendation,[],True,False
1573,How should a patient with celiac disease adjust their diet to improve vitamin D absorption?,therapy,5,TinyLlama,False,,['vitamin d'],True,True
988,What foods should I eat with cystic fibrosis and pancreatic enzyme replacement therapy?,therapy,5,Mistral,False,,[],True,False
912,Diet plan recommendations for type 2 diabetes with CKD stage 3 (eGFR 45 mL/min),therapy,5,Mistral,False,,[],True,False
1531,How should a patient with kidney stones adjust their diet to improve vitamin D absorption?,therapy,4,Mistral,False,,['vitamin d'],True,True
3276,Create a therapeutic nutritional plan for iron-deficiency anemia based on the Food Composition Table.,therapy,4,Mistral,True,,['iron'],True,True
3575,Design a dietary intervention for improving zinc status in type 2 diabetes.,therapy,4,Mistral,False,recommendation,['zinc'],True,True
1461,Outline a clinical nutrition plan for managing celiac disease with low-phytate foods.,therapy,5,Mistral,False,,['phytate'],True,True
2765,Design a dietary intervention for improving calcium status in iron-deficiency anemia.,therapy,4,Mistral,True,,"['calcium', 'iron']",True,True
955,Nutrition therapy recommendations for MSUD with leucine level of 700 µmol/L,therapy,5,Mistral,False,,[],True,False
927,Diet therapy recommendations for ulcerative colitis with primary sclerosing cholangitis,therapy,5,Mistral,False,,[],True,False
347,Nutrition therapy for hypertension with magnesium 1.2 mg/dL,therapy,5,Mistral,False,,['magnesium'],True,True
3292,How should a patient with type 2 diabetes adjust their meal plan to improve magnesium absorption?,therapy,5,TinyLlama,False,,['magnesium'],True,True
398,Nutrition plan for CKD stage 4 with phosphorus 5.2 mg/dL,therapy,5,Mistral,False,,['phosphorus'],True,True
2135,Design a dietary intervention for improving zinc status in kidney stones.,therapy,5,TinyLlama,False,,['zinc'],True,True
970,Diet plan recommendations for PKU with tyrosine level of 30 µmol/L,therapy,5,Mistral,False,,[],True,False
467,What should I eat if I have tyrosinemia with elevated succinylacetone?,therapy,5,Mistral,False,,[],True,False
548,What foods should I avoid with gout?,therapy,4,Mistral,True,recommendation,[],True,False
204,Nutrition therapy for autoimmune disorder (Grave's disease) with TSH 0.1,therapy,5,Mistral,False,,[],True,False
395,Can I eat grapefruit while taking statins?,therapy,5,Mistral,True,general,[],True,False
396,What to eat with type 1 diabetes and celiac disease comorbidity?,therapy,5,Mistral,False,,[],True,False
950,Nutrition plan recommendations for CKD stage 3 with potassium level of 5.8 mg/dL,therapy,5,Mistral,False,,['potassium'],True,True
314,Dietary management for celiac disease with persistent symptoms despite gluten-free diet,therapy,5,Mistral,False,,[],True,False
2099,Design a dietary intervention for improving calcium status in kidney stones.,therapy,4,Mistral,True,,['calcium'],True,True
3269,Outline a clinical nutrition plan for managing kidney stones with low-phytate foods.,therapy,4,TinyLlama,True,,['phytate'],True,True
2331,How should a patient with kidney stones adjust their meal plan to improve magnesium absorption?,therapy,4,TinyLlama,False,comparison,['magnesium'],True,True
3576,Propose a therapy combining dietary and supplement interventions for kidney stones.,therapy,5,TinyLlama,False,comparison,[],True,False
3285,Propose a therapy combining dietary and supplement interventions for type 2 diabetes.,therapy,4,TinyLlama,False,,[],True,False
2068,Outline a clinical nutrition plan for managing kidney stones with low-phytate foods.,therapy,4,Mistral,True,,['phytate'],True,True
339,Nutrition therapy for MSUD with isoleucine 300 µmol/L,therapy,5,Mistral,False,,[],True,False
897,Nutrition management recommendations for anorexia nervosa with BMI 15.2,therapy,5,Mistral,False,,[],True,False
907,What foods should I eat with Wilson's disease and ceruloplasmin level of 10 mg/dL?,therapy,5,Mistral,False,,[],True,False
1575,Outline a clinical nutrition plan for managing osteoporosis with low-phytate foods.,therapy,5,TinyLlama,False,,['phytate'],True,True
240,Nutrition therapy for anorexia nervosa with refeeding syndrome risk,therapy,5,Mistral,False,,[],True,False
2771,Outline a clinical nutrition plan for managing kidney stones with low-phytate foods.,therapy,5,TinyLlama,False,,['phytate'],True,True
3349,How should a patient with kidney stones adjust their meal plan to improve calcium absorption?,therapy,5,Mistral,False,,['calcium'],True,True
1465,Create a therapeutic diet for kidney stones based on the Food Composition Table.,therapy,5,TinyLlama,True,,[],True,False
386,Diet plan for PKU with phenylalanine 500 µmol/L,therapy,5,Mistral,False,,[],True,False
1500,Propose a therapy combining dietary and supplement interventions for celiac disease.,therapy,4,TinyLlama,False,,[],True,False
971,Nutrition therapy recommendations for MSUD with isoleucine level of 300 µmol/L,therapy,5,Mistral,False,,[],True,False
2091,Propose a therapy combining dietary and supplement interventions for iron-deficiency anemia.,therapy,4,Mistral,True,,['iron'],True,True
3254,Outline a clinical nutrition plan for managing type 2 diabetes with low-phytate foods.,therapy,5,TinyLlama,False,,['phytate'],True,True
16,What should I eat if I have celiac disease and iron deficiency anemia (ferritin 8 ng/mL)?,therapy,5,Mistral,False,,"['ferritin', 'iron']",True,True
1790,Create a therapeutic diet for kidney stones based on the Food Composition Table.,therapy,5,TinyLlama,False,general,[],True,False
284,Nutrition therapy for autoimmune disorder (Grave's disease) with TSH 0.1,therapy,5,Mistral,False,,[],True,False
239,Diet management for Crohn's disease with stricturing phenotype,therapy,5,Mistral,False,,[],True,False
339,Nutrition therapy for MSUD with isoleucine 300 µmol/L,therapy,5,Mistral,False,,[],True,False
2384,How should a patient with kidney stones adjust their meal plan to improve magnesium absorption?,therapy,4,Mistral,False,comparison,['magnesium'],True,True
376,What should I eat if I have celiac disease and concurrent SIBO?,therapy,5,Mistral,False,,[],True,False
2089,Create a therapeutic nutritional plan for iron-deficiency anemia based on the Food Composition Table.,therapy,4,Mistral,False,,['iron'],True,True
224,Diet plan for phenylketonuria with blood phenylalanine 600 µmol/L,therapy,5,Mistral,False,,[],True,False
2390,Create a therapeutic nutritional plan for kidney stones based on the Food Composition Table.,therapy,5,TinyLlama,False,general,[],True,False
384,What should I eat if I have propionic acidemia with carnitine 10 µmol/L?,therapy,5,Mistral,False,,[],True,False
942,Nutrition plan recommendations for NAFLD with T2DM and obesity (BMI 38),therapy,5,Mistral,False,,[],True,False
3280,Outline a clinical nutrition plan for managing celiac disease with low-phytate foods.,therapy,5,TinyLlama,False,,['phytate'],True,True
396,What to eat with type 1 diabetes and celiac disease comorbidity?,therapy,5,Mistral,False,,[],True,False
3596,Outline a clinical nutrition plan for managing kidney stones with low-phytate foods.,therapy,4,Mistral,False,comparison,['phytate'],True,True
366,Nutrition plan for CKD stage 4 with phosphorus 5.2 mg/dL,therapy,5,Mistral,False,,['phosphorus'],True,True
384,What should I eat if I have propionic acidemia with carnitine 10 µmol/L?,therapy,5,Mistral,False,,[],True,False
974,Nutrition plan recommendations for NAFLD with T2DM and obesity (BMI 38),therapy,5,Mistral,False,,[],True,False
2067,Create a therapeutic meal plan for iron-deficiency anemia based on the Food Composition Table.,therapy,5,Mistral,False,,['iron'],True,True
208,Diet therapy for ulcerative colitis in remission with calprotectin 120 µg/g,therapy,5,Mistral,False,,[],True,False
907,What foods should I eat with Wilson's disease and ceruloplasmin level of 10 mg/dL?,therapy,5,Mistral,False,,[],True,False
2149,How should a patient with kidney stones adjust their meal plan to improve calcium absorption?,therapy,5,Mistral,False,,['calcium'],True,True
2102,How should a patient with kidney stones adjust their meal plan to improve calcium absorption?,therapy,5,TinyLlama,False,,['calcium'],True,True
2126,Create a therapeutic meal plan for celiac disease based on the Food Composition Table.,therapy,5,Mistral,False,,[],True,False
461,What should I eat if I have phenylketonuria with phenylalanine 600 µmol/L?,therapy,5,Mistral,False,,[],True,False
942,Nutrition plan recommendations for NAFLD with T2DM and obesity (BMI 38),therapy,5,Mistral,False,,[],True,False
239,Diet management for Crohn's disease with stricturing phenotype,therapy,5,Mistral,False,,[],True,False
3567,How should a patient with iron-deficiency anemia adjust their nutritional plan to improve zinc absorption?,therapy,4,Mistral,True,recommendation,"['iron', 'zinc']",True,True
1549,How should a patient with kidney stones adjust their diet to improve calcium absorption?,therapy,5,Mistral,False,,['calcium'],True,True
374,Nutrition plan for NAFLD with T2DM and obesity (BMI 38),therapy,5,Mistral,False,,[],True,False
431,What is the best diet for managing anxiety?,therapy,4,Mistral,True,recommendation,[],True,False
962,Diet plan recommendations for osteoporosis with history of fragility fracture,therapy,5,Mistral,False,,[],True,False
3502,Design a dietary intervention for improving calcium status in celiac disease.,therapy,5,TinyLlama,True,comparison,['calcium'],True,True
2127,How should a patient with type 2 diabetes adjust their nutritional plan to improve magnesium absorption?,therapy,4,Mistral,True,,['magnesium'],True,True
2384,How should a patient with kidney stones adjust their meal plan to improve magnesium absorption?,therapy,4,Mistral,False,comparison,['magnesium'],True,True
418,What is the best diet for managing menopause symptoms?,therapy,4,Mistral,True,recommendation,[],True,False
2750,Outline a clinical nutrition plan for managing iron-deficiency anemia with low-phytate foods.,therapy,4,TinyLlama,True,,"['iron', 'phytate']",True,True
544,What is the best diet for PCOS?,therapy,4,Mistral,True,recommendation,[],True,False
3370,How should a patient with celiac disease adjust their nutritional plan to improve magnesium absorption?,therapy,4,Mistral,False,,['magnesium'],True,True
236,Diet therapy for rheumatoid arthritis with methotrexate treatment,therapy,5,Mistral,False,,[],True,False
239,Diet management for Crohn's disease with stricturing phenotype,therapy,5,Mistral,False,,[],True,False
2700,Propose a therapy combining dietary and supplement interventions for celiac disease.,therapy,4,TinyLlama,False,,[],True,False
2772,Outline a clinical nutrition plan for managing celiac disease with low-phytate foods.,therapy,5,TinyLlama,True,,['phytate'],True,True
1565,Design a dietary intervention for improving calcium status in iron-deficiency anemia.,therapy,4,Mistral,True,,"['calcium', 'iron']",True,True
3278,Outline a clinical nutrition plan for managing iron-deficiency anemia with low-phytate foods.,therapy,5,TinyLlama,True,,"['iron', 'phytate']",True,True
2914,Create a therapeutic diet for iron-deficiency anemia based on the Food Composition Table.,therapy,5,Mistral,True,general,['iron'],True,True
3256,Outline a clinical nutrition plan for managing osteoporosis with low-phytate foods.,therapy,5,TinyLlama,False,,['phytate'],True,True
271,Diet therapy for autoimmune hepatitis with bilirubin 2.5 mg/dL,therapy,5,Mistral,False,,['bilirubin'],True,True
395,Can I eat grapefruit while taking statins?,therapy,5,Mistral,True,general,[],True,False
2108,Create a therapeutic nutritional plan for kidney stones based on the Food Composition Table.,therapy,5,Mistral,False,,[],True,False
3283,How should a patient with kidney stones adjust their meal plan to improve magnesium absorption?,therapy,4,Mistral,True,,['magnesium'],True,True
2772,Outline a clinical nutrition plan for managing celiac disease with low-phytate foods.,therapy,5,TinyLlama,True,,['phytate'],True,True
330,Diet plan for osteoporosis with history of fragility fracture,therapy,5,Mistral,False,,[],True,False
280,What should I eat if I have celiac disease and concurrent IgA deficiency?,therapy,5,Mistral,False,,[],True,False
1465,Create a therapeutic diet for kidney stones based on the Food Composition Table.,therapy,5,TinyLlama,True,,[],True,False
344,What should I eat if I have celiac disease and concurrent SIBO?,therapy,5,Mistral,False,,[],True,False
2731,How should a patient with kidney stones adjust their diet to improve vitamin D absorption?,therapy,4,Mistral,False,,['vitamin d'],True,True
354,Diet plan for PKU with phenylalanine 500 µmol/L,therapy,5,Mistral,False,,[],True,False
2764,Design a dietary intervention for improving magnesium status in type 2 diabetes.,therapy,5,TinyLlama,False,,['magnesium'],True,True
295,Nutrition therapy for MSUD with leucine 800 µmol/L,therapy,5,Mistral,False,,[],True,False
394,Diet plan for osteoporosis with history of fragility fracture,therapy,5,Mistral,False,,[],True,False
1776,Propose a therapy combining dietary and supplement interventions for kidney stones.,therapy,5,TinyLlama,False,comparison,[],True,False
424,What is the best diet for managing arthritis?,therapy,4,Mistral,True,recommendation,[],True,False
2731,How should a patient with kidney stones adjust their diet to improve vitamin D absorption?,therapy,4,Mistral,False,,['vitamin d'],True,True
2765,Design a dietary intervention for improving calcium status in iron-deficiency anemia.,therapy,4,Mistral,True,,"['calcium', 'iron']",True,True
2731,How should a patient with kidney stones adjust their diet to improve vitamin D absorption?,therapy,4,Mistral,False,,['vitamin d'],True,True
927,Diet therapy recommendations for ulcerative colitis with primary sclerosing cholangitis,therapy,5,Mistral,False,,[],True,False
1506,How should a patient with kidney stones adjust their diet to improve vitamin D absorption?,therapy,5,TinyLlama,False,,['vitamin d'],True,True
2772,Outline a clinical nutrition plan for managing celiac disease with low-phytate foods.,therapy,5,TinyLlama,True,,['phytate'],True,True
1565,Design a dietary intervention for improving calcium status in iron-deficiency anemia.,therapy,4,Mistral,True,,"['calcium', 'iron']",True,True
382,Nutrition plan for CKD stage 3 with potassium 5.8 mg/dL,therapy,5,Mistral,False,,['potassium'],True,True
2071,Create a therapeutic nutritional plan for iron-deficiency anemia based on the Food Composition Table.,therapy,5,TinyLlama,True,,['iron'],True,True
3269,Outline a clinical nutrition plan for managing kidney stones with low-phytate foods.,therapy,4,TinyLlama,True,,['phytate'],True,True
904,Diet plan recommendations for phenylketonuria with blood phenylalanine level of 600 µmol/L,therapy,5,Mistral,False,,[],True,False
269,Diet management for IBD with vitamin B12 deficiency (200 pg/mL),therapy,5,Mistral,False,,[],True,False
298,Diet plan for osteoporosis with history of vertebral fracture,therapy,5,Mistral,False,,[],True,False
357,Diet management for heart failure with hyperkalemia (K+ 5.8 mmol/L),therapy,5,Mistral,False,,[],True,False
3294,Create a therapeutic nutritional plan for iron-deficiency anemia based on the Food Composition Table.,therapy,4,Mistral,False,,['iron'],True,True
2705,Propose a therapy combining dietary and supplement interventions for iron-deficiency anemia.,therapy,5,Mistral,False,,['iron'],True,True
2675,Propose a therapy combining dietary and supplement interventions for osteoporosis.,therapy,4,TinyLlama,True,,[],True,False
288,Diet therapy for ulcerative colitis in remission with calprotectin 120 µg/g,therapy,5,Mistral,False,,[],True,False
2060,Design a dietary intervention for improving iron status in osteoporosis.,therapy,5,TinyLlama,True,,['iron'],True,True
2302,Design a dietary intervention for improving calcium status in celiac disease.,therapy,5,TinyLlama,True,comparison,['calcium'],True,True
529,Is it safe to follow a keto diet with kidney disease?,therapy,4,Mistral,True,general,[],True,False
290,Nutrition management for heart failure with ejection fraction 35%,therapy,5,Mistral,False,,[],True,False
2089,Create a therapeutic nutritional plan for iron-deficiency anemia based on the Food Composition Table.,therapy,4,Mistral,False,,['iron'],True,True
